canonical_smiles,molecule_chembl_ids,parent_molecule_chembl_ids,activity_ids,document_chembl_ids,pchembl_values
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OCCO)cc5)CC4)cc3)[nH]c2c1=O,CHEMBL4529435,CHEMBL4529435,19016139,CHEMBL4346653,6.62
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OCCOCCOC)cc5)CC4)cc3)[nH]c2c1=O,CHEMBL4575279,CHEMBL4575279,19016140,CHEMBL4346653,6.5
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OC)c(F)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4453324,CHEMBL4453324,19016141,CHEMBL4346653,6.61
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(F)c(OC)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4464175,CHEMBL4464175,19016142,CHEMBL4346653,6.87
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cc(F)cc(OC)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4467573,CHEMBL4467573,19016143,CHEMBL4346653,6.8
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Br)c(F)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4566170,CHEMBL4566170,19016144,CHEMBL4346653,6.39
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5)CC4)cc3)[nH]c2c1=O,CHEMBL4572369,CHEMBL4572369,19016145,CHEMBL4346653,6.91
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)[nH]c2c1=O,CHEMBL4471205,CHEMBL4471205,19016146,CHEMBL4346653,6.97
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4460114,CHEMBL4460114,19016149,CHEMBL4346653,6.0
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Cl)CC4)cc3)[nH]c2c1=O,CHEMBL4441276,CHEMBL4441276,19016150,CHEMBL4346653,6.69
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Br)CC4)cc3)[nH]c2c1=O,CHEMBL4450864,CHEMBL4450864,19016153,CHEMBL4346653,7.05
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5cccc(OC)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4456096,CHEMBL4456096,19016155,CHEMBL4346653,6.71
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5C)CC4)cc3)[nH]c2c1=O,CHEMBL4443090,CHEMBL4443090,19016157,CHEMBL4346653,6.85
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(O)cc5)CC4)cc3)[nH]c2c1=O,CHEMBL4582353,CHEMBL4582353,19016158,CHEMBL4346653,7.01
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(C(=O)c5ccccc5)CC4)cc3)[nH]c2c1=O,CHEMBL4543948,CHEMBL4543948,19016159,CHEMBL4346653,6.84
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)[nH]c2c1=O,CHEMBL4455937,CHEMBL4455937,19016161,CHEMBL4346653,6.85
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)c(OC)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4463929,CHEMBL4463929,19016164,CHEMBL4346653,7.45
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(O)c(Cl)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4538468,CHEMBL4538468,19016165,CHEMBL4346653,7.03
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)c(O)c5)CC4)cc3)[nH]c2c1=O,CHEMBL4454417,CHEMBL4454417,19016166,CHEMBL4346653,7.39
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(OCCO)cc5)CC4)cc3)[nH]c2c1=O,CHEMBL4445941,CHEMBL4445941,19016168,CHEMBL4346653,6.78
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5)C(C)C4)cc3)[nH]c2c1=O,CHEMBL4586090,CHEMBL4586090,19016169,CHEMBL4346653,6.53
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)C)cc3)[nH]c2c1=O,CHEMBL4581448,CHEMBL4581448,19016170,CHEMBL4346653,7.28
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)CCc4ccccc4)cc3)[nH]c2c1=O,CHEMBL4473749,CHEMBL4473749,19016171,CHEMBL4346653,6.45
N#Cc1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cc1,CHEMBL4533415,CHEMBL4533415,19048535;19048612,CHEMBL4351010;CHEMBL4351010,8.07;7.82
Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4460556,CHEMBL4460556,19048537,CHEMBL4351010,7.21
Nc1nc(N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4449479,CHEMBL4449479,19048538,CHEMBL4351010,6.1
CCCOc1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cc1,CHEMBL4539755,CHEMBL4539755,19048541,CHEMBL4351010,6.65
Nc1nc(N/N=C/c2cccc(OCc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4463100,CHEMBL4463100,19048543,CHEMBL4351010,6.76
Nc1nc(N/N=C/c2ccc(OCc3ccc(F)cc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4576915,CHEMBL4576915,19048544;19048613,CHEMBL4351010;CHEMBL4351010,8.26;8.39
COc1cc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)ccc1OCc1ccccc1,CHEMBL4526113,CHEMBL4526113,19048545,CHEMBL4351010,7.0
Nc1nc(N/N=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4471366,CHEMBL4471366,19048546;19048614,CHEMBL4351010;CHEMBL4351010,8.74;9.19
CN(C)c1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cc1,CHEMBL4584669,CHEMBL4584669,19048547;19048615,CHEMBL4351010;CHEMBL4351010,8.19;7.75
Nc1nc(N/N=C/c2ccc(N3CCOCC3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4440287,CHEMBL4440287,19048549,CHEMBL4351010,6.1
Nc1nc(N/N=C/c2ccc(-c3ccccn3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4453624,CHEMBL4453624,19048551,CHEMBL4351010,6.68
Nc1nc(N/N=C/c2ccc(-n3ccnc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4458815,CHEMBL4458815,19048552,CHEMBL4351010,6.67
Nc1nc(N/N=C/c2ccc(-c3ccccc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4564192,CHEMBL4564192,19048553;19048616,CHEMBL4351010;CHEMBL4351010,7.7;8.24
Nc1nc(N/N=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4542585,CHEMBL4542585,19048554,CHEMBL4351010,7.17
Nc1nc(N/N=C/c2ccc[nH]2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4468448,CHEMBL4468448,19048555;19048617,CHEMBL4351010;CHEMBL4351010,8.08;8.07
Nc1nc(N/N=C/c2cncs2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4468144,CHEMBL4468144,19048556,CHEMBL4351010,7.15
CCCCc1nc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c(Cl)[nH]1,CHEMBL4447310,CHEMBL4447310,19048557;19048618,CHEMBL4351010;CHEMBL4351010,7.75;8.96
Nc1nc(N/N=C/c2cccnc2Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4454157,CHEMBL4454157,19048559;19048619,CHEMBL4351010;CHEMBL4351010,8.06;8.34
Nc1nc(N/N=C/c2ccc(Br)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4451808,CHEMBL4451808,19048560,CHEMBL4351010,6.62
Nc1nc(N/N=C/c2ccc3ncccc3c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4458638,CHEMBL4458638,19048562;19048620,CHEMBL4351010;CHEMBL4351010,8.19;8.26
Nc1nc(N/N=C/C2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4440214,CHEMBL4440214,19048564;19048621,CHEMBL4351010;CHEMBL4351010,8.39;8.36
CC(/C=N/Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)Cc1ccc(C(C)C)cc1,CHEMBL4438487,CHEMBL4438487,19048565;19048622,CHEMBL4351010;CHEMBL4351010,8.2;8.86
CCCCC/C=C/C=C/C=N/Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CHEMBL4435740,CHEMBL4435740,19048566;19048623,CHEMBL4351010;CHEMBL4351010,7.76;7.99
OC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,CHEMBL1257013,CHEMBL1257013,19103331,CHEMBL4368860,6.17
O=C(NC1CC1)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,CHEMBL4463802,CHEMBL4463802,19108163,CHEMBL4368904,6.28
CNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CHEMBL519809,CHEMBL519809,19108374,CHEMBL4368904,6.33
Cn1cc2c(nc(NCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,CHEMBL4461773,CHEMBL4461773,19125765,CHEMBL4373634,6.21
Cn1cc2c(nc(NCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,CHEMBL4440479,CHEMBL4440479,19125766,CHEMBL4373634,6.71
Cn1cc2c(nc(NCCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,CHEMBL4583657,CHEMBL4583657,19125767,CHEMBL4373634,6.5
Cn1cc2c(nc(NCCCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,CHEMBL4526138,CHEMBL4526138,19125768,CHEMBL4373634,6.46
Cn1cc2c(nc(NCCCOCCOCCOCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,CHEMBL4469798,CHEMBL4469798,19125770,CHEMBL4373634,6.17
Cl.Cn1cc2c(nc(NN)n3nc(-c4ccco4)nc23)n1,CHEMBL4521591,CHEMBL4596681,19125773,CHEMBL4373634,6.63
Cl.Cn1cc2c(nc(NCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4474394,CHEMBL4597857,19125774,CHEMBL4373634,6.12
Cl.Cn1cc2c(nc(NCCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4592185,CHEMBL4598107,19125775,CHEMBL4373634,6.6
Cl.Cn1cc2c(nc(NCCCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4458117,CHEMBL4597512,19125776,CHEMBL4373634,6.77
Cl.Cn1cc2c(nc(NCCCCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4468805,CHEMBL4596199,19125777,CHEMBL4373634,7.28
Cl.Cn1cc2c(nc(NCCOCCOCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4469102,CHEMBL4597258,19125778,CHEMBL4373634,6.5
Cl.Cn1cc2c(nc(NCCCOCCOCCOCCCN)n3nc(-c4ccco4)nc23)n1,CHEMBL4553304,CHEMBL4595472,19125779,CHEMBL4373634,6.46
Cl.Cn1cc2c(nc(NCC3CCC(CN)CC3)n3nc(-c4ccco4)nc23)n1,CHEMBL4441421,CHEMBL4596682,19125780,CHEMBL4373634,6.17
Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,CHEMBL3924727,CHEMBL3924727,19125825,CHEMBL4373634,6.34
Cn1cc2c(nc(NCCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,CHEMBL3928333,CHEMBL3928333,19125827,CHEMBL4373634,6.04
Nc1nc(-c2ccccc2)nn1C(=O)c1ccco1,CHEMBL1340426,CHEMBL1340426,19152068,CHEMBL4376861,6.89
Oc1cccc(-c2nc(N3CCCCC3)c3nc[nH]c3n2)c1,CHEMBL611021,CHEMBL611021,19180055,CHEMBL4385637,6.5
Oc1ccc(-c2nc(N3CCCCC3)c3nc[nH]c3n2)cc1,CHEMBL4457537,CHEMBL4457537,19180056,CHEMBL4385637,7.0
O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cn3)cn2)CC1,CHEMBL4483357,CHEMBL4483357,19207538,CHEMBL4390688,6.38
N#Cc1ccc2[nH]c(-c3ccc(-c4ccc(O[C@H]5CC[C@@H](CC(=O)O)CC5)nc4)nc3)nc2c1,CHEMBL4561313,CHEMBL4561313,19207540,CHEMBL4390688,6.37
O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cn3)cn2)CC1,CHEMBL4443023,CHEMBL4443023,19207541,CHEMBL4390688,6.35
O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)cnc5[nH]4)cn3)cn2)CC1,CHEMBL4530290,CHEMBL4530290,19207542,CHEMBL4390688,6.01
Cc1ccc2[nH]c(-c3ccc(-c4ccc(O[C@H]5CC[C@@H](CC(=O)O)CC5)nc4)nc3)nc2n1,CHEMBL4542552,CHEMBL4542552,19207544,CHEMBL4390688,6.31
O=C(O)C[C@H]1CC[C@H](OC2CCN(c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)CC2)CC1,CHEMBL4473500,CHEMBL4473500,19207546,CHEMBL4390688,6.17
O=C(O)C[C@H]1CC[C@H](OC2CCN(c3ccc(-c4nc5c(F)cc(F)cc5[nH]4)cn3)CC2)CC1,CHEMBL4464262,CHEMBL4464262,19207547,CHEMBL4390688,6.28
O=C(O)C[C@H]1CC[C@H](OC2CCN(c3ccc(-c4nc5c(F)cccc5[nH]4)cn3)CC2)CC1,CHEMBL4461166,CHEMBL4461166,19207549,CHEMBL4390688,6.04
Nc1nc(NCc2ccc(Cl)cc2)nc(-c2ccccc2CO)n1,CHEMBL4436453,CHEMBL4436453,19273370,CHEMBL4406806,6.52
N#Cc1c(N)nc(SCc2cccnc2)c(C#N)c1-c1ccco1,CHEMBL4440752,CHEMBL4440752,19274390;19274562,CHEMBL4406810;CHEMBL4406810,7.08;7.62
N#Cc1c(N)nc(SCc2cccc(C(N)=O)c2)c(C#N)c1-c1ccco1,CHEMBL4581984,CHEMBL4581984,19274391;19274566,CHEMBL4406810;CHEMBL4406810,7.24;7.17
COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1,CHEMBL4448894,CHEMBL4448894,19274392;19274567,CHEMBL4406810;CHEMBL4406810,6.5;7.17
N#Cc1c(N)nc(SCc2cccc(CO)c2)c(C#N)c1-c1ccco1,CHEMBL4557250,CHEMBL4557250,19274393;19274568,CHEMBL4406810;CHEMBL4406810,7.66;7.51
N#Cc1c(NCc2ccccc2)nc(SCCO)c(C#N)c1-c1ccco1,CHEMBL4560929,CHEMBL4560929,19274557,CHEMBL4406810,6.34
COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3cccnc3)c2C#N)c1,CHEMBL4521162,CHEMBL4521162,19274558,CHEMBL4406810,6.2
COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3cccs3)c2C#N)c1,CHEMBL4517597,CHEMBL4517597,19274559,CHEMBL4406810,6.16
COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccoc3)c2C#N)c1,CHEMBL4562453,CHEMBL4562453,19274560,CHEMBL4406810,7.02
N#Cc1c(N)nc(SCc2ccccn2)c(C#N)c1-c1ccco1,CHEMBL4447663,CHEMBL4447663,19274561,CHEMBL4406810,6.97
N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1ccco1,CHEMBL4436509,CHEMBL4436509,19274563,CHEMBL4406810,6.94
N#Cc1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1,CHEMBL4521115,CHEMBL4521115,19274564,CHEMBL4406810,7.03
N#Cc1c(N)nc(SCc2cccc(C(=O)O)c2)c(C#N)c1-c1ccco1,CHEMBL4582498,CHEMBL4582498,19274565,CHEMBL4406810,6.24
N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccco1,CHEMBL4557518,CHEMBL4557518,19274569,CHEMBL4406810,6.65
N#CCSc1nc(N)c(C#N)c(-c2ccco2)c1C#N,CHEMBL4439963,CHEMBL4439963,19274570,CHEMBL4406810,6.05
CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccccc32)N1,CHEMBL3787197,CHEMBL3787197,19309980,CHEMBL4414598,7.55
CCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CC)c1=O,CHEMBL102859,CHEMBL102859,19309981,CHEMBL4414598,6.8
CCn1c(=O)c2c(C)c(C(=O)N3CCC(O)CC3)sc2n(CCC(F)(F)F)c1=O,CHEMBL4522981,CHEMBL4522981,19362453,CHEMBL4422615,6.09
Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(Cl)cc4)n2)C3)n(C)c1=O,CHEMBL4554778,CHEMBL4554778,19438637,CHEMBL4428125,6.46
Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccc(Cl)c4)n2)C3)n(C)c1=O,CHEMBL4483392,CHEMBL4483392,19438638,CHEMBL4428125,6.44
Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(C(F)(F)F)cc4)n2)C3)n(C)c1=O,CHEMBL4549506,CHEMBL4549506,19438639,CHEMBL4428125,6.66
Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O,CHEMBL4540395,CHEMBL4540395,19438640,CHEMBL4428125,6.69
Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O,CHEMBL4451303,CHEMBL4451303,19438641,CHEMBL4428125,6.22
Cn1c(=O)c2c(nc3n2CCN(CCCc2cccc(Br)c2)C3)n(C)c1=O,CHEMBL4567470,CHEMBL4567470,19438642,CHEMBL4428125,6.29
Cn1c(=O)c2c(nc3n2CCN(CCCc2ccc(Cl)cc2)C3)n(C)c1=O,CHEMBL4582207,CHEMBL4582207,19438643,CHEMBL4428125,6.64
Cn1c(=O)c2c(nc3n2CCN3Cc2cccc(Br)c2)n(C)c1=O,CHEMBL4563397,CHEMBL4563397,19487797,CHEMBL4480426,6.43
Cn1c(=O)c2c(nc3n2CCN3Cc2ccccc2Br)n(C)c1=O,CHEMBL4573517,CHEMBL4573517,19487799,CHEMBL4480426,6.05
COc1ccccc1CN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,CHEMBL4554404,CHEMBL4554404,19487802,CHEMBL4480426,6.11
COc1ccc(Cl)c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1F,CHEMBL4570974,CHEMBL4570974,19487818,CHEMBL4480426,6.2
Cn1c(=O)c2c(nc3n2CCCN3Cc2c(F)cccc2Cl)n(C)c1=O,CHEMBL4521517,CHEMBL4521517,19487823,CHEMBL4480426,6.72
Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O,CHEMBL4550899,CHEMBL4550899,19487825,CHEMBL4480426,6.05
Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Br)n(C)c1=O,CHEMBL4559410,CHEMBL4559410,19487829,CHEMBL4480426,6.12
COc1ccccc1CN1CCCCn2c1nc1c2c(=O)n(C)c(=O)n1C,CHEMBL4549927,CHEMBL4549927,19487831,CHEMBL4480426,6.02
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncco1,CHEMBL4645754,CHEMBL4645754,20665899,CHEMBL4616721,8.7
CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1,CHEMBL4632760,CHEMBL4632760,20665900,CHEMBL4616721,9.0
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1nccs1,CHEMBL4634105,CHEMBL4634105,20665901,CHEMBL4616721,8.52
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncc[nH]1,CHEMBL4632427,CHEMBL4632427,20665902,CHEMBL4616721,8.3
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1,CHEMBL4640980,CHEMBL4640980,20665903,CHEMBL4616721,6.55
Nc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc2sc(-c3ccco3)nc12,CHEMBL4643898,CHEMBL4643898,20708820,CHEMBL4627330,7.06
Nc1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc2sc(-c3ccco3)nc12,CHEMBL4632532,CHEMBL4632532,20708821,CHEMBL4627330,6.53
Nc1nc(N2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4644153,CHEMBL4644153,20708822,CHEMBL4627330,8.24
Nc1nc(NCCN2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4643397,CHEMBL4643397,20708823,CHEMBL4627330,7.07
Nc1nc(NCC2CCN(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4646158,CHEMBL4646158,20708824,CHEMBL4627330,8.7
Nc1nc(NCC2CCN(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4633630,CHEMBL4633630,20708825,CHEMBL4627330,7.24
Nc1nc(NCC2CCN(CC(=O)NCCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4645283,CHEMBL4645283,20708826,CHEMBL4627330,7.22
Nc1nc(N2CCC(CNC(=O)c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4647074,CHEMBL4647074,20708827,CHEMBL4627330,6.31
Nc1nc(N2CCC(CNC(=O)c3cccc(S(N)(=O)=O)c3)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4646403,CHEMBL4646403,20708828,CHEMBL4627330,7.39
Nc1nc(N2CCC(CNC(=O)CN3C(=O)c4ccccc4S3(=O)=O)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4632626,CHEMBL4632626,20708829,CHEMBL4627330,6.31
Nc1nc(N2CCC(CNC(=O)CCN3C(=O)c4ccccc4S3(=O)=O)CC2)nc2sc(-c3ccco3)nc12,CHEMBL4634083,CHEMBL4634083,20708830,CHEMBL4627330,6.19
CCOC(=O)c1ccc(N2CCN(c3nc(N)c4nc(-c5ccco5)sc4n3)CC2)cc1,CHEMBL4642713,CHEMBL4642713,20708831,CHEMBL4627330,6.55
Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4648880,CHEMBL4648880,20711261,CHEMBL4627356,6.76
Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4641290,CHEMBL4641290,20711262,CHEMBL4627356,6.64
Nc1nc(-c2ccc(OCCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4640132,CHEMBL4640132,20711263,CHEMBL4627356,7.34
Nc1nc(-c2ccc(OCCO)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4646402,CHEMBL4646402,20711265,CHEMBL4627356,6.6
CN1CCN(CCOc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1,CHEMBL4648171,CHEMBL4648171,20711283,CHEMBL4627356,7.07
Nc1nc(-c2ccc(OCC(O)CO)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4642686,CHEMBL4642686,20711284,CHEMBL4627356,6.45
Nc1nc(-c2ccc(OCC(O)CN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4632739,CHEMBL4632739,20711285,CHEMBL4627356,7.04
Nc1nc(-c2ccc(OCC(O)CN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4637897,CHEMBL4637897,20711286,CHEMBL4627356,6.71
Nc1nc(-c2ccc(NC(=O)CCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4645823,CHEMBL4645823,20711287,CHEMBL4627356,8.37
Nc1nc(-c2ccc(NC(=O)CCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4641373,CHEMBL4641373,20711288,CHEMBL4627356,8.29
Nc1nc(-c2ccc(NC(=O)CCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4648828,CHEMBL4648828,20711289,CHEMBL4627356,8.44
CN1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1,CHEMBL4637032,CHEMBL4637032,20711290,CHEMBL4627356,7.96
Nc1nc(-c2ccc(NC(=O)CCN3CCN(CCO)CC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4642262,CHEMBL4642262,20711291,CHEMBL4627356,8.14
Nc1nc(-c2ccc(NC(=O)CCN3CCN(c4ccccc4)CC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,CHEMBL4642172,CHEMBL4642172,20711292,CHEMBL4627356,7.93
NCC1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1,CHEMBL4637680,CHEMBL4637680,20711293,CHEMBL4627356,6.91
